event_id,event_start_utc,event_end_utc,duration_hours,duration_minutes,interval_count,start_year,duration_group
55,2021-09-23T13:51:00Z,2021-09-23T14:08:00Z,0.2833333333333332,16.999999999999993,2,2021,Under 30 min
56,2021-09-30T16:03:00Z,2021-09-30T16:13:00Z,0.1666666666666666,9.999999999999996,1,2021,Under 30 min
57,2021-10-01T07:53:00Z,2021-10-01T07:55:00Z,0.0333333333333333,1.9999999999999978,1,2021,Under 30 min
58,2021-10-01T10:29:00Z,2021-10-01T10:45:00Z,0.2666666666666666,15.999999999999996,1,2021,Under 30 min
59,2021-10-01T11:53:00Z,2021-10-01T12:21:00Z,0.46666666666666656,27.999999999999993,2,2021,Under 30 min
60,2021-10-01T12:26:00Z,2021-10-01T12:43:00Z,0.2833333333333333,17.0,1,2021,Under 30 min
61,2021-10-01T13:05:00Z,2021-10-01T13:12:00Z,0.1166666666666666,6.999999999999996,1,2021,Under 30 min
62,2021-10-02T12:27:00Z,2021-10-02T12:39:00Z,0.2,12.0,1,2021,Under 30 min
63,2021-10-02T14:02:00Z,2021-10-02T14:37:00Z,0.5833333333333334,35.0,1,2021,30-59 min
64,2021-10-07T15:18:00Z,2021-10-07T15:22:00Z,0.0666666666666666,3.9999999999999956,1,2021,Under 30 min
65,2021-10-11T14:18:00Z,2021-10-11T14:31:00Z,0.2166666666666666,12.999999999999995,1,2021,Under 30 min
66,2021-10-11T15:06:00Z,2021-10-11T15:14:00Z,0.1333333333333333,7.999999999999998,1,2021,Under 30 min
67,2021-10-12T11:20:00Z,2021-10-12T11:29:00Z,0.15,9.0,1,2021,Under 30 min
68,2021-10-12T12:09:00Z,2021-10-12T12:11:00Z,0.0333333333333333,1.9999999999999978,1,2021,Under 30 min
69,2021-11-07T19:00:00Z,2021-11-07T19:05:00Z,0.0833333333333333,4.999999999999998,1,2021,Under 30 min
70,2021-11-12T22:36:00Z,2021-11-12T22:50:00Z,0.2333333333333333,13.999999999999998,1,2021,Under 30 min
71,2021-11-13T05:04:00Z,2021-11-13T05:08:00Z,0.0666666666666666,3.9999999999999956,1,2021,Under 30 min
72,2021-11-13T06:55:00Z,2021-11-13T07:24:00Z,0.4833333333333333,28.999999999999996,1,2021,Under 30 min
73,2021-11-13T07:53:00Z,2021-11-13T08:09:00Z,0.2666666666666666,15.999999999999996,2,2021,Under 30 min
74,2021-11-13T09:35:00Z,2021-11-13T10:33:00Z,0.9666666666666666,57.99999999999999,2,2021,30-59 min
75,2021-11-15T19:30:00Z,2021-11-15T19:35:00Z,0.0833333333333333,4.999999999999998,1,2021,Under 30 min
76,2021-11-17T07:28:00Z,2021-11-17T07:35:00Z,0.1166666666666666,6.999999999999996,1,2021,Under 30 min
77,2021-11-17T08:53:00Z,2021-11-17T09:26:00Z,0.55,33.0,2,2021,30-59 min
78,2021-11-20T15:44:00Z,2021-11-20T15:47:00Z,0.05,3.0,1,2021,Under 30 min
79,2021-11-20T16:01:00Z,2021-11-20T16:08:00Z,0.1166666666666666,6.999999999999996,1,2021,Under 30 min
80,2021-11-20T18:15:00Z,2021-11-20T18:21:00Z,0.1,6.0,1,2021,Under 30 min
81,2021-11-24T06:58:00Z,2021-11-24T07:04:00Z,0.1,6.0,1,2021,Under 30 min
82,2021-11-24T13:55:00Z,2021-11-24T14:19:00Z,0.4,24.0,1,2021,Under 30 min
83,2021-11-26T18:44:00Z,2021-11-26T18:55:00Z,0.1833333333333333,10.999999999999998,1,2021,Under 30 min
84,2021-11-26T20:24:00Z,2021-11-26T20:29:00Z,0.0833333333333333,4.999999999999998,1,2021,Under 30 min
85,2021-11-29T15:45:00Z,2021-11-29T15:48:00Z,0.05,3.0,1,2021,Under 30 min
86,2021-11-29T16:55:00Z,2021-11-29T17:09:00Z,0.2333333333333332,13.999999999999991,2,2021,Under 30 min
87,2021-12-01T11:10:00Z,2021-12-01T11:31:00Z,0.35,21.0,1,2021,Under 30 min
88,2021-12-01T11:35:00Z,2021-12-01T11:46:00Z,0.1833333333333333,10.999999999999998,1,2021,Under 30 min
89,2021-12-01T13:04:00Z,2021-12-01T13:10:00Z,0.1,6.0,1,2021,Under 30 min
90,2021-12-18T20:45:00Z,2021-12-18T20:57:00Z,0.1999999999999999,11.999999999999995,3,2021,Under 30 min
91,2021-12-26T13:53:00Z,2021-12-26T14:03:00Z,0.1666666666666666,9.999999999999996,2,2021,Under 30 min
92,2021-12-26T16:44:00Z,2021-12-26T16:55:00Z,0.1833333333333333,10.999999999999998,1,2021,Under 30 min
93,2021-12-26T17:37:00Z,2021-12-26T17:44:00Z,0.1166666666666666,6.999999999999996,1,2021,Under 30 min
94,2021-12-26T18:40:00Z,2021-12-26T18:55:00Z,0.25,15.0,1,2021,Under 30 min
95,2021-12-26T22:22:00Z,2021-12-26T22:28:00Z,0.1,6.0,1,2021,Under 30 min
96,2022-01-13T21:43:00Z,2022-01-13T22:11:00Z,0.4666666666666666,27.999999999999996,2,2022,Under 30 min
97,2022-01-14T04:57:00Z,2022-01-14T05:07:00Z,0.1666666666666666,9.999999999999996,1,2022,Under 30 min
98,2022-01-14T05:42:00Z,2022-01-14T05:46:00Z,0.0666666666666666,3.9999999999999956,1,2022,Under 30 min
99,2022-01-14T08:41:00Z,2022-01-14T08:51:00Z,0.1666666666666666,9.999999999999996,1,2022,Under 30 min
100,2022-01-14T15:36:00Z,2022-01-14T15:55:00Z,0.3166666666666666,18.999999999999996,1,2022,Under 30 min
101,2022-01-15T03:33:00Z,2022-01-15T03:43:00Z,0.1666666666666666,9.999999999999996,1,2022,Under 30 min
102,2022-01-15T06:48:00Z,2022-01-15T06:59:00Z,0.18333333333333318,10.999999999999991,2,2022,Under 30 min
103,2022-01-15T07:25:00Z,2022-01-15T07:42:00Z,0.2833333333333333,17.0,2,2022,Under 30 min
104,2022-01-15T08:37:00Z,2022-01-15T08:44:00Z,0.1166666666666666,6.999999999999996,1,2022,Under 30 min
105,2022-01-15T11:55:00Z,2022-01-15T12:55:00Z,1.0,60.0,1,2022,1-2 hours
106,2022-01-15T13:46:00Z,2022-01-15T13:55:00Z,0.15,9.0,1,2022,Under 30 min
